Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2000-12-29,30.88,31.31,28.69,29.06,31702200.0,0.0,1.0,28.121945213877797,28.513539658242028,26.127545601883227,26.46449896098733,31702200.0
2000-12-28,30.56,31.63,30.38,31.06,25053600.0,0.0,1.0,27.830526092490462,28.804958779629363,27.666602836710087,28.285868469658173,25053600.0
2000-12-27,30.38,31.06,29.38,30.69,26437500.0,0.0,1.0,27.666602836710087,28.285868469658173,26.755918082374667,27.94891511055407,26437500.0
2000-12-26,31.5,32.19,30.0,30.94,20589500.0,0.0,1.0,28.68656976156576,29.3149422420572,27.32054263006263,28.176586299137927,20589500.0
2000-12-22,30.38,31.98,30.0,31.88,35568200.0,0.0,1.0,27.666602836710087,29.123698443646763,27.32054263006263,29.032629968213218,35568200.0
2000-12-21,27.81,30.25,27.31,29.5,46719700.0,0.0,1.0,25.326143018068056,27.548213818646484,24.870800640900345,26.86520025289492,46719700.0
2000-12-20,28.06,29.81,27.5,28.5,54440500.0,0.0,1.0,25.55381420665191,27.147512526738897,25.043830744224078,25.9545154985595,54440500.0
2000-12-19,31.81,33.13,30.13,30.63,58653700.0,0.0,1.0,28.968882035409738,30.170985911132497,27.438931648126232,27.894274025293942,58653700.0
2000-12-18,30.0,32.44,29.94,32.0,61640100.0,0.0,1.0,27.32054263006263,29.542613430641055,27.265901544802503,29.14191213873347,61640100.0
2000-12-15,29.44,30.08,28.19,28.56,120004000.0,0.0,1.0,26.810559167634793,27.39339741040946,25.672203224715517,26.00915658381962,120004000.0
2000-12-14,29.25,29.94,27.25,27.5,45894400.0,0.0,1.0,26.637529064311064,27.265901544802503,24.816159555640223,25.043830744224078,45894400.0
2000-12-13,31.94,32.0,28.25,28.38,37933600.0,0.0,1.0,29.087271053473348,29.14191213873347,25.726844309975643,25.845233328039246,37933600.0
2000-12-12,31.88,32.5,30.41,30.75,26481200.0,0.0,1.0,29.032629968213218,29.59725451590118,27.693923379340152,28.003556195814195,26481200.0
2000-12-11,30.5,32.25,30.0,31.94,50279700.0,0.0,1.0,27.77588500723034,29.369583327317326,27.32054263006263,29.087271053473348,50279700.0
2000-12-08,30.06,30.63,29.25,30.06,40052600.0,0.0,1.0,27.375183715322752,27.894274025293942,26.637529064311064,27.375183715322752,40052600.0
2000-12-07,29.63,29.94,28.13,28.31,41088300.0,0.0,1.0,26.98358927095852,27.265901544802503,25.61756213945539,25.781485395235766,41088300.0
2000-12-06,31.19,31.63,29.31,30.19,42125600.0,0.0,1.0,28.404257487721782,28.804958779629363,26.692170149571186,27.493572733386358,42125600.0
2000-12-05,29.44,31.5,28.94,31.5,59754700.0,0.0,1.0,26.810559167634793,28.68656976156576,26.355216790467082,28.68656976156576,59754700.0
