Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-12-31,132.41,132.85,130.75,130.9,4223400.0,0.0,1.0,110.26832189766,110.63474483879,108.88590807431,109.01082498606,4223400.0
2009-12-30,131.23,132.68,130.68,132.57,3867000.0,0.0,1.0,109.28564219191,110.49317233881,108.82761351549,110.40156660353,3867000.0
2009-12-29,132.28,132.37,131.8,131.85,4184200.0,0.0,1.0,110.16006057415,110.2350107212,109.76032645655,109.80196542713,4184200.0
2009-12-28,130.99,132.31,130.72,132.31,5800400.0,0.0,1.0,109.08577513311,110.1850439565,108.86092469196,110.1850439565,5800400.0
2009-12-24,129.89,130.57,129.48,130.57,4265100.0,0.0,1.0,108.16971778028,108.73600778021,107.8282782215,108.73600778021,4265100.0
2009-12-23,129.7,130.0,129.3,130.0,4127600.0,0.0,1.0,108.01148969207,108.26132351557,107.67837792741,108.26132351557,4127600.0
2009-12-22,129.3,129.98,129.19,129.93,5535500.0,0.0,1.0,107.67837792741,108.24466792733,107.58677219212,108.20302895675,5535500.0
2009-12-21,127.8,128.94,127.68,128.65,4772500.0,0.0,1.0,106.42920880992,107.37857733921,106.32927528052,107.13707130983,4772500.0
2009-12-18,127.97,128.39,127.0,127.91,9106600.0,0.0,1.0,106.5707813099,106.9205486628,105.76298528059,106.5208145452,9106600.0
2009-12-17,128.0,128.56,127.12,127.4,5909500.0,0.0,1.0,106.59576469225,107.06212116278,105.86291880999,106.09609704525,5909500.0
2009-12-16,128.74,129.6,128.35,128.71,6372500.0,0.0,1.0,107.21202145688,107.9282117509,106.88723748633,107.18703807453,6372500.0
2009-12-15,129.46,129.86,127.94,128.49,7862600.0,0.0,1.0,107.81162263327,108.14473439793,106.54579792755,107.00382660396,7862600.0
2009-12-14,129.65,129.98,129.6,129.93,5201300.0,0.0,1.0,107.96985072149,108.24466792733,107.9282117509,108.20302895675,5201300.0
2009-12-11,129.01,129.77,128.71,129.68,6597200.0,0.0,1.0,107.43687189802,108.06978425088,107.18703807453,107.99483410384,6597200.0
2009-12-10,128.13,129.47,128.09,129.34,7077800.0,0.0,1.0,106.70402601577,107.81995042739,106.6707148393,107.71168910387,7077800.0
2009-12-09,126.7,128.39,126.11,128.39,6071900.0,0.0,1.0,105.51315145709,106.9205486628,105.02181160422,106.9205486628,6071900.0
2009-12-08,126.97,127.35,126.16,126.8,5351400.0,0.0,1.0,105.73800189824,106.05445807467,105.0634505748,105.59642939826,5351400.0
2009-12-07,126.88,127.53,126.59,127.04,4144400.0,0.0,1.0,105.66305175119,106.20435836877,105.42154572181,105.79629645706,4144400.0
2009-12-04,128.4,128.9,126.0,127.25,7068500.0,0.0,1.0,106.92887645691,107.34526616274,104.93020586893,105.97118013351,7068500.0
2009-12-03,127.6,128.47,127.25,127.55,5760000.0,0.0,1.0,106.26265292759,106.98717101573,105.97118013351,106.221013957,5760000.0
2009-12-02,127.32,128.39,127.16,127.21,4597900.0,0.0,1.0,106.02947469232,106.9205486628,105.89622998646,105.93786895704,4597900.0
2009-12-01,127.29,128.39,126.85,127.94,6578600.0,0.0,1.0,106.00449130997,106.9205486628,105.63806836884,106.54579792755,6578600.0
2009-11-30,125.12,126.6,124.92,126.35,6302700.0,0.0,1.0,104.19735998667,105.42987351593,104.03080410434,105.22167866301,6302700.0
2009-11-27,124.59,126.62,124.26,125.7,3319200.0,0.0,1.0,103.7559868985,105.44652910416,103.48116969265,104.68037204544,3319200.0
2009-11-25,127.88,128.22,127.08,127.28,3967700.0,0.0,1.0,106.49583116285,106.77897616281,105.82960763352,105.99616351586,3967700.0
2009-11-24,127.9,128.32,127.14,127.93,4816500.0,0.0,1.0,106.51248675108,106.86225410398,105.87957439822,106.53747013343,4816500.0
2009-11-23,127.7,128.94,127.65,128.2,7003500.0,0.0,1.0,106.34593086875,107.37857733921,106.30429189817,106.76232057458,7003500.0
2009-11-20,127.17,127.69,126.46,126.96,5354200.0,0.0,1.0,105.90455778057,106.33760307464,105.3132843983,105.72967410413,5354200.0
2009-11-19,127.28,127.84,126.51,127.54,5308400.0,0.0,1.0,105.99616351586,106.46251998638,105.35492336888,106.21268616289,5308400.0
2009-11-18,128.05,128.35,127.55,128.15,3970100.0,0.0,1.0,106.63740366283,106.88723748633,106.221013957,106.720681604,3970100.0
2009-11-17,127.43,128.655,127.4,128.63,1027500.0,0.0,1.0,106.1210804276,107.14123520689,106.09609704525,107.12041572159,1027500.0
2009-11-16,127.17,128.24,127.03,128.21,7822500.0,0.0,1.0,105.90455778057,106.79563175105,105.78796866294,106.7706483687,7822500.0
2009-11-13,126.41,127.8,126.27,127.03,4979700.0,0.0,1.0,105.27164542771,106.42920880992,105.15505631008,105.78796866294,4979700.0
2009-11-12,126.61,127.65,126.11,126.26,5345400.0,0.0,1.0,105.43820131004,106.30429189817,105.02181160422,105.14672851596,5345400.0
2009-11-11,126.55,127.3,125.94,127.19,6530800.0,0.0,1.0,105.38823454535,106.01281910409,104.88023910423,105.92121336881,6530800.0
2009-11-10,125.3,127.05,125.17,126.91,6444500.0,0.0,1.0,104.34726028077,105.80462425117,104.23899895726,105.68803513354,6444500.0
2009-11-09,123.92,126.0,123.49,126.0,7764600.0,0.0,1.0,103.19802469268,104.93020586893,102.83992954567,104.93020586893,7764600.0
2009-11-06,122.51,123.49,122.23,123.49,4979600.0,0.55,1.0,102.02380572225,102.83992954567,101.79062748698,102.83992954567,4979600.0
2009-11-05,122.12,123.5,122.0,122.55,6701800.0,0.0,1.0,101.24808284519,102.39222266116,101.14859242641,101.60459017915,6701800.0
2009-11-04,121.46,122.5,121.16,121.29,6353300.0,0.0,1.0,100.7008855419,101.56313583799,100.45215949495,100.55994078196,6353300.0
2009-11-03,119.53,121.19,119.53,121.16,5706800.0,0.0,1.0,99.100747973187,100.47703209964,99.100747973187,100.45215949495,5706800.0
2009-11-02,120.61,121.93,119.5,120.56,7049400.0,0.0,1.0,99.996161742207,101.09055634879,99.075875368492,99.954707401049,7049400.0
2009-10-30,122.63,124.3,120.48,120.61,7711700.0,0.0,1.0,101.67091712501,103.05549211969,99.888380455196,99.996161742207,7711700.0
2009-10-29,122.15,123.03,121.6,122.87,6309400.0,0.0,1.0,101.27295544988,102.00255185427,100.81695769714,101.86989796257,6309400.0
2009-10-28,120.47,121.68,119.87,121.5,8780400.0,0.0,1.0,99.880089586964,100.883284643,99.382637493063,100.73404901483,8780400.0
2009-10-27,120.18,122.14,119.15,120.65,9445400.0,0.0,1.0,99.639654408245,101.26466458165,98.785694980383,100.02932521513,9445400.0
2009-10-26,120.61,122.44,119.55,120.11,6538500.0,0.0,1.0,99.996161742207,101.5133906286,99.11732970965,99.581618330624,6538500.0
2009-10-23,122.95,123.06,120.0,120.36,6799200.0,0.0,1.0,101.93622490842,102.02742445897,99.490418780075,99.788890036415,6799200.0
2009-10-22,120.75,123.0,120.34,122.69,6027000.0,0.0,1.0,100.11223389745,101.97767924958,99.772308299952,101.7206623344,6027000.0
2009-10-21,122.18,124.11,120.86,120.87,7171000.0,0.0,1.0,101.29782805458,102.89796562329,100.203433448,100.21172431623,7171000.0
2009-10-20,123.36,123.5,121.5,122.82,8780700.0,0.0,1.0,102.27615050592,102.39222266116,100.73404901483,101.82844362141,8780700.0
2009-10-19,121.76,123.36,121.61,123.06,7514100.0,0.0,1.0,100.94961158885,102.27615050592,100.82524856537,102.02742445897,7514100.0
2009-10-16,123.15,123.7,121.25,121.64,19216900.0,0.0,1.0,102.10204227305,102.55804002579,100.52677730903,100.85012117007,19216900.0
