Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2008-12-31,1.54,1.57,1.52,1.57,26746000.0,0.0,1.0,24.3575112099,24.832008181521,24.041179895486,24.832008181521,1337300.0
2008-12-30,1.57,1.58,1.52,1.56,22224000.0,0.0,1.0,24.832008181521,24.990173838729,24.041179895486,24.673842524314,1111200.0
2008-12-29,1.6,1.62,1.53,1.55,21182000.0,0.0,1.0,25.306505153143,25.622836467557,24.199345552693,24.515676867107,1059100.0
2008-12-26,1.59,1.59,1.52,1.57,15104000.0,0.0,1.0,25.148339495936,25.148339495936,24.041179895486,24.832008181521,755200.0
2008-12-24,1.56,1.57,1.52,1.56,12428000.0,0.0,1.0,24.673842524314,24.832008181521,24.041179895486,24.673842524314,621400.0
2008-12-23,1.63,1.65,1.52,1.55,32188000.0,0.0,1.0,25.781002124764,26.097333439179,24.041179895486,24.515676867107,1609400.0
2008-12-22,1.7,1.71,1.61,1.61,28080000.0,0.0,1.0,26.888161725214,27.046327382421,25.46467081035,25.46467081035,1404000.0
2008-12-19,1.66,1.69,1.6,1.6,46626000.0,0.0,1.0,26.255499096386,26.729996068007,25.306505153143,25.306505153143,2331300.0
2008-12-18,1.75,1.76,1.67,1.67,33940000.0,0.0,1.0,27.67899001125,27.837155668457,26.413664753593,26.413664753593,1697000.0
2008-12-17,1.75,1.77,1.71,1.75,27406000.0,0.0,1.0,27.67899001125,27.995321325664,27.046327382421,27.67899001125,1370300.0
2008-12-16,1.79,1.8,1.72,1.8,41068000.0,0.0,1.0,28.311652640079,28.469818297286,27.204493039629,28.469818297286,2053400.0
2008-12-15,1.84,1.85,1.69,1.74,26990000.0,0.0,1.0,29.102480926114,29.260646583321,26.729996068007,27.520824354043,1349500.0
2008-12-12,1.7,1.8,1.66,1.8,38750000.0,0.0,1.0,26.888161725214,28.469818297286,26.255499096386,28.469818297286,1937500.0
2008-12-11,1.79,1.81,1.73,1.73,40958000.0,0.0,1.0,28.311652640079,28.627983954493,27.362658696836,27.362658696836,2047900.0
2008-12-10,1.87,1.89,1.65,1.75,79092000.0,0.0,1.0,29.576977897736,29.89330921215,26.097333439179,27.67899001125,3954600.0
2008-12-09,1.92,1.97,1.86,1.93,38468000.0,0.0,1.0,30.367806183771,31.158634469807,29.418812240529,30.525971840979,1923400.0
2008-12-08,2.04,2.07,1.92,1.93,54736000.0,0.0,1.0,32.265794070257,32.740291041879,30.367806183771,30.525971840979,2736800.0
2008-12-05,1.81,1.95,1.75,1.94,57944000.0,0.0,1.0,28.627983954493,30.842303155393,27.67899001125,30.684137498186,2897200.0
2008-12-04,1.92,2.01,1.81,1.84,52786000.0,0.0,1.0,30.367806183771,31.791297098636,28.627983954493,29.102480926114,2639300.0
2008-12-03,1.82,2.12,1.8,2.01,96776000.0,0.0,1.0,28.7861496117,33.531119327914,28.469818297286,31.791297098636,4838800.0
2008-12-02,1.79,1.87,1.71,1.87,43978000.0,0.0,1.0,28.311652640079,29.576977897736,27.046327382421,29.576977897736,2198900.0
2008-12-01,1.96,2.0,1.65,1.65,55740000.0,0.0,1.0,31.0004688126,31.633131441429,26.097333439179,26.097333439179,2787000.0
2008-11-28,2.0,2.03,1.92,2.01,32322000.0,0.0,1.0,31.633131441429,32.10762841305,30.367806183771,31.791297098636,1616100.0
2008-11-26,1.73,1.96,1.71,1.95,58104000.0,0.0,1.0,27.362658696836,31.0004688126,27.046327382421,30.842303155393,2905200.0
2008-11-25,1.77,1.78,1.67,1.77,48786000.0,0.0,1.0,27.995321325664,28.153486982871,26.413664753593,27.995321325664,2439300.0
2008-11-24,1.73,1.77,1.61,1.77,52378000.0,0.0,1.0,27.362658696836,27.995321325664,25.46467081035,27.995321325664,2618900.0
2008-11-21,1.7,1.7,1.5,1.6,93390000.0,0.0,1.0,26.888161725214,26.888161725214,23.724848581071,25.306505153143,4669500.0
2008-11-20,1.58,1.7,1.44,1.44,84734000.0,0.0,1.0,24.990173838729,26.888161725214,22.775854637829,22.775854637829,4236700.0
2008-11-19,1.85,1.86,1.56,1.56,62480000.0,0.0,1.0,29.260646583321,29.418812240529,24.673842524314,24.673842524314,3124000.0
2008-11-18,1.94,1.97,1.8,1.95,51048000.0,0.0,1.0,30.684137498186,31.158634469807,28.469818297286,30.842303155393,2552400.0
2008-11-17,2.09,2.1,1.91,1.91,54808000.0,0.0,1.0,33.056622356293,33.2147880135,30.209640526564,30.209640526564,2740400.0
2008-11-14,2.11,2.2,2.06,2.08,57704000.0,0.0,1.0,33.372953670707,34.796444585571,32.582125384671,32.898456699086,2885200.0
2008-11-13,2.11,2.23,1.97,2.06,92578000.0,0.0,1.0,33.372953670707,35.270941557193,31.158634469807,32.582125384671,4628900.0
2008-11-12,2.15,2.28,2.03,2.03,59962000.0,0.0,1.0,34.005616299536,36.061769843229,32.10762841305,32.10762841305,2998100.0
2008-11-11,2.17,2.35,2.03,2.26,89998000.0,0.0,1.0,34.32194761395,37.168929443679,32.10762841305,35.745438528814,4499900.0
2008-11-10,2.77,2.84,2.25,2.28,210940000.0,0.0,1.0,43.811887046379,44.919046646829,35.587272871607,36.061769843229,10547000.0
2008-11-07,2.11,2.23,2.04,2.11,73970000.0,0.0,1.0,33.372953670707,35.270941557193,32.265794070257,33.372953670707,3698500.0
2008-11-06,1.98,2.0,1.82,1.87,69958000.0,0.0,1.0,31.316800127014,31.633131441429,28.7861496117,29.576977897736,3497900.0
2008-11-05,2.36,2.38,2.04,2.06,78614000.0,0.0,1.0,37.327095100886,37.6434264153,32.265794070257,32.582125384671,3930700.0
2008-11-04,2.36,2.49,2.31,2.41,115202000.0,0.0,1.0,37.327095100886,39.383248644579,36.53626681485,38.117923386921,5760100.0
2008-11-03,2.0,2.2,1.93,2.14,104404000.0,0.0,1.0,31.633131441429,34.796444585571,30.525971840979,33.847450642329,5220200.0
2008-10-31,1.63,1.96,1.58,1.91,101500000.0,0.0,1.0,25.781002124764,31.0004688126,24.990173838729,30.209640526564,5075000.0
2008-10-30,1.71,1.74,1.59,1.63,84312000.0,0.0,1.0,27.046327382421,27.520824354043,25.148339495936,25.781002124764,4215600.0
2008-10-29,1.81,1.82,1.5,1.55,110478000.0,0.0,1.0,28.627983954493,28.7861496117,23.724848581071,24.515676867107,5523900.0
2008-10-28,1.65,1.83,1.43,1.83,104332000.0,0.0,1.0,26.097333439179,28.944315268907,22.617688980621,28.944315268907,5216600.0
2008-10-27,1.7,1.705,1.35,1.35,104902000.0,0.0,1.0,26.888161725214,26.967244553818,21.352363722964,21.352363722964,5245100.0
2008-10-24,1.76,1.93,1.7,1.7,109702000.0,0.0,1.0,27.837155668457,30.525971840979,26.888161725214,26.888161725214,5485100.0
2008-10-23,2.22,2.22,2.03,2.1,65164000.0,0.0,1.0,35.112775899986,35.112775899986,32.10762841305,33.2147880135,3258200.0
2008-10-22,2.17,2.27,2.11,2.11,54832000.0,0.0,1.0,34.32194761395,35.903604186021,33.372953670707,33.372953670707,2741600.0
2008-10-21,2.24,2.35,2.18,2.21,51726000.0,0.0,1.0,35.4291072144,37.168929443679,34.480113271157,34.954610242779,2586300.0
2008-10-20,2.34,2.34,2.16,2.31,84270000.0,0.0,1.0,37.010763786471,37.010763786471,34.163781956743,36.53626681485,4213500.0
2008-10-17,2.18,2.51,2.1,2.1,106094000.0,0.0,1.0,34.480113271157,39.699579958993,33.2147880135,33.2147880135,5304700.0
2008-10-16,2.54,2.54,2.18,2.43,86120000.0,0.0,1.0,40.174076930614,40.174076930614,34.480113271157,38.434254701336,4306000.0
2008-10-15,2.67,2.7,2.42,2.43,66028000.0,0.0,1.0,42.230230474307,42.704727445929,38.276089044129,38.434254701336,3301400.0
2008-10-14,2.96,2.96,2.51,2.8,102578000.0,0.0,1.0,46.817034533314,46.817034533314,39.699579958993,44.286384018,5128900.0
2008-10-13,2.94,3.0,2.28,2.57,141224000.0,0.0,1.0,46.5007032189,47.449697162143,36.061769843229,40.648573902236,7061200.0
2008-10-10,2.1,2.4,1.9,2.33,228108000.0,0.0,1.0,33.2147880135,37.959757729714,30.051474869357,36.852598129264,11405400.0
2008-10-09,3.36,3.37,2.39,2.39,233350000.0,0.0,1.0,53.1436608216,53.301826478807,37.801592072507,37.801592072507,11667500.0
2008-10-08,3.49,3.8,3.19,3.19,87174000.0,0.0,1.0,55.199814365293,60.102949738714,50.454844649079,50.454844649079,4358700.0
2008-10-07,4.22,4.22,3.51,3.51,90158000.0,0.0,1.0,66.745907341414,66.745907341414,55.516145679707,55.516145679707,4507900.0
2008-10-06,3.43,3.99,3.25,3.87,130888000.0,0.0,1.0,54.25082042205,63.10809722565,51.403838592321,61.210109339164,6544400.0
2008-10-03,4.62,4.96,3.71,3.86,240622000.0,0.0,1.0,73.0725336297,78.450165974743,58.67945882385,61.051943681957,12031100.0
2008-10-02,4.39,4.4,3.75,4.0,98136000.0,0.0,1.0,69.434723513936,69.592889171143,59.312121452679,63.266262882857,4906800.0
2008-10-01,3.73,4.0,3.5,3.95,123398000.0,0.0,1.0,58.995790138264,63.266262882857,55.3579800225,62.475434596822,6169900.0
2008-09-30,3.18,3.56,2.93,3.33,109548000.0,0.0,1.0,50.296678991871,56.306973965743,46.342537561693,52.669163849979,5477400.0
2008-09-29,3.35,3.52,2.5,2.5,154104000.0,0.0,1.0,52.985495164393,55.674311336914,39.541414301786,39.541414301786,7705200.0
2008-09-26,2.77,3.28,2.75,3.15,135052000.0,0.0,1.0,43.811887046379,51.878335563943,43.495555731964,49.82218202025,6752600.0
2008-09-25,3.9,4.36,2.7,3.02,310970000.0,0.0,1.0,61.684606310786,68.960226542314,42.704727445929,47.766028476557,15548500.0
2008-09-24,5.34,5.39,3.31,3.31,281156000.0,0.0,1.0,84.460460948614,85.25128923465,52.352832535564,52.352832535564,14057800.0
2008-09-23,5.38,5.7,4.8,5.0,245962000.0,0.0,1.0,85.093123577443,90.154424608072,75.919515459429,79.082828603572,12298100.0
2008-09-22,4.58,5.52,4.32,4.72,398582000.0,0.0,1.0,72.439871000872,87.307442778343,68.327563913486,74.654190201772,19929100.0
2008-09-19,4.18,4.45,2.5,3.85,501658000.0,0.0,1.0,66.113244712586,70.383717457179,39.541414301786,60.89377802475,25082900.0
2008-09-18,2.4,2.69,2.1,2.69,245556000.0,0.0,1.0,37.959757729714,42.546561788721,33.2147880135,42.546561788721,12277800.0
2008-09-17,2.29,3.1,1.99,2.05,546098000.0,0.0,1.0,36.219935500436,49.031353734214,31.474965784221,32.423959727464,27304900.0
2008-09-16,1.85,5.24,1.25,3.75,1231086000.0,0.0,1.0,29.260646583321,82.878804376543,19.770707150893,59.312121452679,61554300.0
2008-09-15,7.12,7.985,3.5,4.76,739422000.0,0.0,1.0,112.61394793149,126.2952772799,55.3579800225,75.2868528306,36971100.0
2008-09-12,15.15,15.4,11.49,12.14,320662000.0,0.0,1.0,239.62097066882,243.575112099,181.73234013101,192.01310784947,16033100.0
2008-09-11,15.7,17.8,13.82,17.55,169680000.0,0.0,1.0,248.32008181521,281.53486982871,218.58493826027,277.58072839854,8484000.0
2008-09-10,19.17,19.46,16.86,17.5,82536000.0,0.0,1.0,303.20356486609,307.7903689251,266.66729805124,276.7899001125,4126800.0
2008-09-09,22.19,22.39,18.28,18.37,87782000.0,0.0,1.0,350.96959334265,354.13290648679,289.12682137466,290.55031228952,4389100.0
2008-09-08,24.47,24.68,21.5,22.76,55488000.0,0.0,1.0,387.03136318588,390.35284198723,340.05616299536,359.98503580346,2774400.0
2008-09-05,20.33,22.43,20.29,22.34,46776000.0,0.0,1.0,321.55078110212,354.76556911562,320.91811847329,353.34207820076,2338800.0
2008-09-04,21.75,22.29,20.93,21.22,41284000.0,0.0,1.0,344.01030442554,352.55124991472,331.04072053455,335.62752459356,2064200.0
2008-09-03,21.83,22.6,21.3,22.58,27770000.0,0.22,1.0,345.27562968319,357.45438528814,336.89284985121,357.13805397373,1388500.0
2008-09-02,22.2,22.88,21.38,21.96,34124000.0,0.0,1.0,347.73968413232,358.39116995258,334.89524534905,343.98033619575,1706200.0
2008-08-29,21.18,21.67,21.0,21.49,26196000.0,0.0,1.0,331.76245540191,339.4377907724,328.94294444949,336.61827981998,1309800.0
2008-08-28,20.43,21.51,20.155,21.51,39416000.0,0.0,1.0,320.01449310014,336.93155881469,315.70690692283,336.93155881469,1970800.0
2008-08-27,19.66,20.27,19.5,20.0,37710000.0,0.0,1.0,307.95325180366,317.50826114243,305.44701984595,313.2789947138,1885500.0
2008-08-26,18.9,19.76,18.81,19.64,44086000.0,0.0,1.0,296.04865000454,309.51964677723,294.63889452833,307.63997280895,2204300.0
2008-08-25,19.18,19.26,18.64,18.78,48572000.0,0.0,1.0,300.43455593053,301.68767190939,291.97602307326,294.16897603626,2428600.0
2008-08-22,20.41,20.42,19.4929,19.87,47702000.0,0.0,1.0,319.70121410543,319.85785360279,305.33580580283,311.24268124816,2385100.0
2008-08-21,20.34,20.57,19.48,19.78,47310000.0,0.0,1.0,318.60473762393,322.20744606314,305.13374085124,309.83292577195,2365500.0
2008-08-20,20.47,21.24,19.78,20.8,38262000.0,0.0,1.0,320.64105108957,332.70229238605,309.83292577195,325.81015450235,1913100.0
2008-08-19,20.56,21.13,19.75,20.32,58418000.0,0.0,1.0,322.05080656578,330.97925791513,309.36300727987,318.29145862922,2920900.0
2008-08-18,22.84,22.89,21.55,21.6,32564000.0,0.0,1.0,357.76461196316,358.54780944994,337.55811680412,338.3413142909,1628200.0
2008-08-15,23.27,23.39,22.68,22.99,30980000.0,0.0,1.0,364.5001103495,366.37978431779,355.25838000545,360.11420442351,1549000.0
2008-08-14,21.96,23.04,21.56,22.82,31996000.0,0.0,1.0,343.98033619575,360.89740191029,337.71475630147,357.45133296844,1599800.0
2008-08-13,22.78,22.8,21.34,22.05,54652000.0,0.0,1.0,356.82477497902,357.13805397373,334.26868735962,345.39009167196,2732600.0
2008-08-12,24.06,24.07,22.59,22.85,43598000.0,0.0,1.0,376.8746306407,377.03127013806,353.84862452923,357.92125146051,2179900.0
2008-08-11,24.9,25.16,23.92,24.47,40906000.0,0.0,1.0,390.03234841868,394.10497534996,374.6816776777,383.29685003233,2045300.0
2008-08-08,23.88,25.16,23.34,24.87,60724000.0,0.0,1.0,374.05511968827,394.10497534996,365.596586831,389.56242992661,3036200.0
2008-08-07,25.5,25.72,23.53,23.84,154978000.0,0.0,1.0,399.43071826009,402.87678720194,368.57273728078,373.42856169885,7748900.0
2008-08-06,29.21,29.47,28.08,29.09,35864000.0,0.0,1.0,457.5439717795,461.61659871078,439.84370857817,455.66429781122,1793200.0
2008-08-05,28.0,29.9,27.83,29.89,41650000.0,0.0,1.0,438.59059259932,468.35209709713,435.92772114425,468.19545759977,2082500.0
2008-08-04,26.79,27.21,25.94,26.69,21808000.0,0.0,1.0,419.63721341913,426.21607230812,406.3228561438,418.07081844556,1090400.0
2008-08-01,26.52,27.03,25.5,26.79,23482000.0,0.0,1.0,415.4079469905,423.3965613557,399.43071826009,419.63721341913,1174100.0
2008-07-31,26.31,27.3,25.85,26.05,28530000.0,0.0,1.0,412.118517546,427.62582778433,404.91310066758,408.04589061472,1426500.0
2008-07-30,26.32,27.58,25.49,26.76,39606000.0,0.0,1.0,412.27515704336,432.01173371033,399.27407876273,419.16729492706,1980300.0
2008-07-29,23.24,25.85,22.14,25.85,62548000.0,0.0,1.0,364.03019185743,404.91310066758,346.79984714817,404.91310066758,3127400.0
2008-07-28,27.22,27.75,23.81,23.96,45060000.0,0.0,1.0,426.37271180548,434.67460516539,372.95864320678,375.30823566713,2253000.0
2008-07-25,27.68,28.47,26.8,27.24,32510000.0,0.0,1.0,433.5781286839,445.95264897509,419.79385291649,426.68599080019,1625500.0
2008-07-24,30.1,30.25,27.11,27.43,41908000.0,0.0,1.0,471.48488704427,473.83447950462,424.64967733455,429.66214124997,2095400.0
2008-07-23,28.23,31.09,28.23,30.1,50158000.0,0.0,1.0,442.19330103853,486.9921972826,442.19330103853,471.48488704427,2507900.0
2008-07-22,26.17,28.39,25.1,28.14,36440000.0,0.0,1.0,409.925564583,444.69953299624,393.16513836582,440.78354556231,1822000.0
2008-07-21,26.36,28.19,26.36,26.53,49438000.0,0.0,1.0,412.90171503278,441.5667430491,412.90171503278,415.56458648785,2471900.0
2008-07-18,25.04,25.17,23.88,25.07,38746000.0,0.0,1.0,392.22530138167,394.26161484731,374.05511968827,392.69521987375,1937300.0
2008-07-17,23.77,24.93,23.13,24.92,51326000.0,0.0,1.0,372.33208521735,390.50226691075,362.30715738651,390.34562741339,2566300.0
2008-07-16,21.0,23.28,20.7,23.28,49372000.0,0.0,1.0,328.94294444949,364.65674984686,324.24375952878,364.65674984686,2468600.0
2008-07-15,21.55,22.08,19.73,20.64,71422000.0,0.0,1.0,337.55811680412,345.86001016403,309.04972828516,323.30392254464,3571100.0
2008-07-14,23.17,24.49,22.49,22.55,31052000.0,0.0,1.0,362.93371537593,383.61012902704,352.28222955567,353.22206653981,1552600.0
2008-07-11,23.17,23.9,21.75,23.08,60884000.0,0.0,1.0,362.93371537593,374.36839868299,340.69090675125,361.52395989972,3044200.0
