Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2008-12-31,83.5,85.0,83.5,84.16,6667700.0,0.0,1.0,68.190886006662,69.415871982829,68.190886006662,68.729879836176,6667700.0
2008-12-30,81.83,83.64,81.52,83.55,5774400.0,0.0,1.0,66.827068286529,68.305218031104,66.573904518121,68.231718872534,5774400.0
2008-12-29,81.72,81.72,79.68,81.25,6062600.0,0.0,1.0,66.73723598161,66.73723598161,65.071255054022,66.35340704241,6062600.0
2008-12-26,80.93,81.8,80.55,81.33,3101300.0,0.0,1.0,66.092076700828,66.802568567005,65.781746920199,66.418739627806,3101300.0
2008-12-24,80.55,81.22,79.92,80.52,2415200.0,0.0,1.0,65.781746920199,66.328907322887,65.267252810209,65.757247200676,2415200.0
2008-12-23,82.35,82.81,80.13,80.6,6374400.0,0.0,1.0,67.2517300916,67.627392457625,65.438750846872,65.822579786071,6374400.0
2008-12-22,83.27,83.45,80.32,81.99,7083300.0,0.0,1.0,68.003054823649,68.15005314079,65.593915737187,66.95773345732,7083300.0
2008-12-19,84.59,85.22,82.97,83.52,13098600.0,0.0,1.0,69.081042482677,69.595536592667,67.758057628416,68.207219153011,13098600.0
2008-12-18,85.77,86.64,82.96,84.0,8029500.0,0.0,1.0,70.044698117262,70.755189983439,67.749891055242,68.599214665384,8029500.0
2008-12-17,85.44,87.27,84.6566,85.84,8592000.0,0.0,1.0,69.775201202505,71.26968409343,69.135431860019,70.101864129483,8592000.0
2008-12-16,83.11,86.84,82.87,86.4,11559800.0,0.0,1.0,67.872389652858,70.918521446928,67.676391896671,70.559192227253,11559800.0
2008-12-15,82.51,83.54,80.0,82.77,8848200.0,0.0,1.0,67.382395262391,68.22355229936,65.332585395604,67.594726164927,8848200.0
2008-12-12,78.68,82.94,78.06,82.2,10381700.0,0.0,1.0,64.254597736577,67.733557908893,63.748270199761,67.129231493983,10381700.0
2008-12-11,81.5,82.86,79.77,80.58,10682400.0,0.0,1.0,66.557571371772,67.668225323497,65.144754212592,65.806246639722,10682400.0
2008-12-10,83.95,84.99,81.83,82.86,8187000.0,0.0,1.0,68.558381799512,69.407705409655,66.827068286529,67.668225323497,8187000.0
2008-12-09,83.82,85.434,82.2,82.69,9356400.0,0.0,1.0,68.452216348244,69.770301258601,67.129231493983,67.529393579531,9356400.0
2008-12-08,82.57,85.88,81.73,84.86,11177600.0,0.0,1.0,67.431394701438,70.134530422181,66.745402554784,69.301539958387,11177600.0
2008-12-05,76.78,81.5,75.31,80.59,11212000.0,0.0,1.0,62.702948833431,66.557571371772,61.502462576787,65.814413212897,11212000.0
2008-12-04,80.03,80.83,76.18,77.44,10914000.0,0.0,1.0,65.357085115128,66.010410969084,62.212954442964,63.241942662945,10914000.0
2008-12-03,78.62,81.0,76.99,80.67,9757800.0,0.0,1.0,64.20559829753,66.149242713049,62.874446870095,65.879745798292,9757800.0
2008-12-02,77.8,80.0,76.14,79.84,9305200.0,0.0,1.0,63.535939297225,65.332585395604,62.180288150266,65.201920224813,9305200.0
2008-12-01,80.95,81.36,76.79,76.9,10265000.0,0.0,1.0,66.108409847177,66.443239347329,62.711115406606,62.800947711525,10265000.0
2008-11-28,81.0,81.9,80.1,81.6,3908300.0,0.0,1.0,66.149242713049,66.88423429875,65.414251127349,66.639237103516,3908300.0
2008-11-26,79.52,81.79,78.61,81.67,8240600.0,0.0,1.0,64.940589883231,66.794401993831,64.197431724356,66.696403115737,8240600.0
2008-11-25,81.37,82.4,78.22,80.65,12519700.0,0.0,1.0,66.451405920504,67.292562957472,63.878935370552,65.863412651943,12519700.0
2008-11-24,75.74,82.09,75.0,79.89,15023200.0,0.0,1.0,61.853625223288,67.039399189064,61.249298808379,65.242753090685,15023200.0
2008-11-21,72.74,76.98,69.5,74.88,19804500.0,0.0,1.0,59.403653270953,62.86628029692,56.757683562431,61.151299930285,19804500.0
2008-11-20,75.0,78.39,70.51,71.74,17634700.0,0.0,1.0,61.249298808379,64.017767114518,57.582507453051,58.586995953508,17634700.0
2008-11-19,79.93,81.0,75.73,75.97,12606400.0,0.0,1.0,65.275419383383,66.149242713049,61.845458650114,62.041456406301,12606400.0
2008-11-18,79.13,80.93,77.0,80.08,13050600.0,0.0,1.0,64.622093529427,66.092076700828,62.882613443269,65.397917981,13050600.0
