Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2011-12-30,21.24,21.63,21.1,21.25,126700.0,0.0,1.0,21.24,21.63,21.1,21.25,126700.0
2011-12-29,20.87,21.29,20.46,21.16,161900.0,0.0,1.0,20.87,21.29,20.46,21.16,161900.0
2011-12-28,22.25,22.45,20.89,20.97,126700.0,0.0,1.0,22.25,22.45,20.89,20.97,126700.0
2011-12-27,21.55,22.35,21.21,22.25,118500.0,0.0,1.0,21.55,22.35,21.21,22.25,118500.0
2011-12-23,21.61,21.93,21.51,21.78,64500.0,0.0,1.0,21.61,21.93,21.51,21.78,64500.0
2011-12-22,22.26,22.37,21.68,21.82,121400.0,0.0,1.0,22.26,22.37,21.68,21.82,121400.0
2011-12-21,22.5,22.53,21.82,22.25,159400.0,0.0,1.0,22.5,22.53,21.82,22.25,159400.0
2011-12-20,21.61,22.35,21.39,22.35,353500.0,0.0,1.0,21.61,22.35,21.39,22.35,353500.0
2011-12-19,22.16,22.25,21.19,21.28,215500.0,0.0,1.0,22.16,22.25,21.19,21.28,215500.0
2011-12-16,22.48,22.79,21.74,21.74,409100.0,0.0,1.0,22.48,22.79,21.74,21.74,409100.0
2011-12-15,21.39,22.52,21.39,22.09,284100.0,0.0,1.0,21.39,22.52,21.39,22.09,284100.0
2011-12-14,20.75,21.59,20.07,21.58,618500.0,0.0,1.0,20.75,21.59,20.07,21.58,618500.0
2011-12-13,21.5,21.73,20.63,21.39,405900.0,0.0,1.0,21.5,21.73,20.63,21.39,405900.0
2011-12-12,20.37,21.5,19.96,21.32,329000.0,0.0,1.0,20.37,21.5,19.96,21.32,329000.0
2011-12-09,19.39,20.91,19.39,20.85,527600.0,0.0,1.0,19.39,20.91,19.39,20.85,527600.0
2011-12-08,19.57,20.06,19.35,19.51,345800.0,0.0,1.0,19.57,20.06,19.35,19.51,345800.0
2011-12-07,20.25,20.35,19.54,19.82,236800.0,0.0,1.0,20.25,20.35,19.54,19.82,236800.0
2011-12-06,19.63,20.35,19.2,20.24,301100.0,0.0,1.0,19.63,20.35,19.2,20.24,301100.0
2011-12-05,20.55,20.57,19.69,19.85,254300.0,0.0,1.0,20.55,20.57,19.69,19.85,254300.0
2011-12-02,21.28,21.28,20.06,20.22,283300.0,0.0,1.0,21.28,21.28,20.06,20.22,283300.0
2011-12-01,20.45,21.18,20.3,20.78,342500.0,0.0,1.0,20.45,21.18,20.3,20.78,342500.0
2011-11-30,19.36,20.16,19.36,20.16,428100.0,0.0,1.0,19.36,20.16,19.36,20.16,428100.0
2011-11-29,19.2,19.37,18.63,18.85,234100.0,0.0,1.0,19.2,19.37,18.63,18.85,234100.0
2011-11-28,18.63,19.44,18.58,19.13,355500.0,0.0,1.0,18.63,19.44,18.58,19.13,355500.0
2011-11-25,18.28,19.22,18.01,18.19,131800.0,0.0,1.0,18.28,19.22,18.01,18.19,131800.0
2011-11-23,18.51,18.9,18.01,18.02,223400.0,0.0,1.0,18.51,18.9,18.01,18.02,223400.0
2011-11-22,19.24,19.65,18.8,18.8,224300.0,0.0,1.0,19.24,19.65,18.8,18.8,224300.0
2011-11-21,19.85,19.85,18.02,18.93,485800.0,0.0,1.0,19.85,19.85,18.02,18.93,485800.0
2011-11-18,20.77,20.77,19.9,20.01,288000.0,0.0,1.0,20.77,20.77,19.9,20.01,288000.0
2011-11-17,20.79,20.91,20.12,20.37,217200.0,0.0,1.0,20.79,20.91,20.12,20.37,217200.0
2011-11-16,21.51,22.25,20.86,20.93,268600.0,0.0,1.0,21.51,22.25,20.86,20.93,268600.0
2011-11-15,21.35,21.65,20.97,21.48,227100.0,0.0,1.0,21.35,21.65,20.97,21.48,227100.0
2011-11-14,21.82,22.13,21.15,21.48,250100.0,0.0,1.0,21.82,22.13,21.15,21.48,250100.0
2011-11-11,22.7,23.14,22.06,22.25,318800.0,0.0,1.0,22.7,23.14,22.06,22.25,318800.0
2011-11-10,24.1,24.1,22.45,22.5,158800.0,0.0,1.0,24.1,24.1,22.45,22.5,158800.0
2011-11-09,23.69,24.13,23.26,23.29,171000.0,0.0,1.0,23.69,24.13,23.26,23.29,171000.0
