Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2006-12-29,1.8,1.8,1.77,1.8,36700.0,0.0,1.0,1.8,1.8,1.77,1.8,36700.0
2006-12-28,1.8,1.8,1.78,1.8,26300.0,0.0,1.0,1.8,1.8,1.78,1.8,26300.0
2006-12-27,1.79,1.8,1.79,1.8,149200.0,0.0,1.0,1.79,1.8,1.79,1.8,149200.0
2006-12-26,1.76,1.8,1.76,1.79,65600.0,0.0,1.0,1.76,1.8,1.76,1.79,65600.0
2006-12-22,1.75,1.77,1.75,1.76,24600.0,0.0,1.0,1.75,1.77,1.75,1.76,24600.0
2006-12-21,1.71,1.75,1.71,1.75,18800.0,0.0,1.0,1.71,1.75,1.71,1.75,18800.0
2006-12-20,1.76,1.8,1.71,1.71,110900.0,0.0,1.0,1.76,1.8,1.71,1.71,110900.0
2006-12-19,1.69,1.75,1.69,1.75,27400.0,0.0,1.0,1.69,1.75,1.69,1.75,27400.0
2006-12-18,1.65,1.69,1.65,1.68,14400.0,0.0,1.0,1.65,1.69,1.65,1.68,14400.0
2006-12-15,1.71,1.71,1.65,1.68,21600.0,0.0,1.0,1.71,1.71,1.65,1.68,21600.0
2006-12-14,1.7,1.77,1.61,1.77,38600.0,0.0,1.0,1.7,1.77,1.61,1.77,38600.0
2006-12-13,1.73,1.73,1.73,1.73,7900.0,0.0,1.0,1.73,1.73,1.73,1.73,7900.0
2006-12-12,1.65,1.79,1.65,1.73,75500.0,0.0,1.0,1.65,1.79,1.65,1.73,75500.0
2006-12-11,1.56,1.64,1.54,1.64,81100.0,0.0,1.0,1.56,1.64,1.54,1.64,81100.0
2006-12-08,1.53,1.58,1.53,1.58,55400.0,0.0,1.0,1.53,1.58,1.53,1.58,55400.0
2006-12-07,1.55,1.63,1.55,1.6,135000.0,0.0,1.0,1.55,1.63,1.55,1.6,135000.0
2006-12-06,1.62,1.64,1.57,1.6,30400.0,0.0,1.0,1.62,1.64,1.57,1.6,30400.0
2006-12-05,1.57,1.64,1.57,1.62,45800.0,0.0,1.0,1.57,1.64,1.57,1.62,45800.0
2006-12-04,1.6,1.6,1.57,1.58,30900.0,0.0,1.0,1.6,1.6,1.57,1.58,30900.0
2006-12-01,1.61,1.64,1.58,1.6,123800.0,0.0,1.0,1.61,1.64,1.58,1.6,123800.0
2006-11-30,1.61,1.62,1.59,1.62,29800.0,0.0,1.0,1.61,1.62,1.59,1.62,29800.0
2006-11-29,1.62,1.64,1.57,1.64,40400.0,0.0,1.0,1.62,1.64,1.57,1.64,40400.0
2006-11-28,1.62,1.65,1.62,1.65,28900.0,0.0,1.0,1.62,1.65,1.62,1.65,28900.0
2006-11-27,1.65,1.65,1.59,1.62,94300.0,0.0,1.0,1.65,1.65,1.59,1.62,94300.0
2006-11-24,1.6,1.7,1.6,1.65,27800.0,0.0,1.0,1.6,1.7,1.6,1.65,27800.0
2006-11-22,1.57,1.62,1.56,1.62,82200.0,0.0,1.0,1.57,1.62,1.56,1.62,82200.0
2006-11-21,1.6,1.62,1.55,1.57,157500.0,0.0,1.0,1.6,1.62,1.55,1.57,157500.0
2006-11-20,1.7,1.7,1.57,1.6,89900.0,0.0,1.0,1.7,1.7,1.57,1.6,89900.0
2006-11-17,1.65,1.68,1.63,1.68,75100.0,0.0,1.0,1.65,1.68,1.63,1.68,75100.0
2006-11-16,1.72,1.72,1.64,1.64,105000.0,0.0,1.0,1.72,1.72,1.64,1.64,105000.0
2006-11-15,1.7,1.8,1.67,1.69,131600.0,0.0,1.0,1.7,1.8,1.67,1.69,131600.0
2006-11-14,1.89,1.89,1.6,1.71,348300.0,0.0,1.0,1.89,1.89,1.6,1.71,348300.0
2006-11-13,1.68,1.9,1.46,1.85,293300.0,0.0,1.0,1.68,1.9,1.46,1.85,293300.0
2006-11-10,1.5,1.81,1.5,1.65,145300.0,0.0,1.0,1.5,1.81,1.5,1.65,145300.0
2006-11-09,1.45,1.51,1.45,1.49,84100.0,0.0,1.0,1.45,1.51,1.45,1.49,84100.0
2006-11-08,1.38,1.5,1.38,1.45,25300.0,0.0,1.0,1.38,1.5,1.38,1.45,25300.0
2006-11-07,1.45,1.5,1.35,1.4,65500.0,0.0,1.0,1.45,1.5,1.35,1.4,65500.0
