Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2011-12-30,403.51,406.28,403.49,405.0,6416500.0,0.0,1.0,52.067064695025,52.424492687405,52.064483987498,52.259327405727,44915500.0
2011-12-29,403.4,405.65,400.51,405.12,7713500.0,0.0,1.0,52.05287080363,52.343200400329,51.679958566093,52.274811650884,53994500.0
2011-12-28,406.89,408.25,401.34,402.64,8166500.0,0.0,1.0,52.503204266954,52.678692378736,51.787057928431,51.954803917635,57165500.0
2011-12-27,403.1,409.09,403.02,406.53,9467000.0,0.0,1.0,52.014160190737,52.787082094837,52.003837360633,52.456751531482,66269000.0
2011-12-23,399.69,403.59,399.495,403.33,9621400.0,0.0,1.0,51.574149557519,52.077387525129,51.548987659138,52.043838327289,67349800.0
2011-12-22,397.0,399.13,396.1,398.55,7227100.0,0.0,1.0,51.227044395244,51.501889746785,51.110912556564,51.427049228525,50589700.0
2011-12-21,396.69,397.3,392.01,396.445,9391000.0,0.0,1.0,51.187043428587,51.265755008137,50.583157867455,51.155429761391,65737000.0
2011-12-20,387.76,396.1,387.26,395.95,12043400.0,0.0,1.0,50.034757518135,51.110912556564,49.97023982998,51.091557250118,84303800.0
2011-12-19,382.47,384.85,380.48,382.21,8411800.0,0.0,1.0,49.352160377453,49.659264573072,49.095379978595,49.318611179612,58882600.0
2011-12-16,380.36,384.15,379.57,381.02,15052800.0,0.0,1.0,49.079895733438,49.568939809655,48.977957786153,49.165059081803,105369600.0
2011-12-15,383.33,383.74,378.31,378.94,9150000.0,0.0,1.0,49.46313080108,49.516035305367,48.815373212002,48.896665499077,64050000.0
2011-12-14,386.7,387.38,377.68,380.19,14531700.0,0.0,1.0,49.897980019246,49.985724075137,48.734080924926,49.057959719465,101721900.0
2011-12-13,393.0,395.4,387.1,388.81,12104600.0,0.0,1.0,50.710902890002,51.020587793147,49.94959416977,50.170244663261,84732200.0
2011-12-12,391.68,393.9,389.45,391.84,10752400.0,0.0,1.0,50.540576193272,50.827034728681,50.2528273041,50.561221853482,75266800.0
2011-12-09,392.85,394.04,391.03,393.62,10606900.0,0.0,1.0,50.691547583555,50.845099681365,50.45670319867,50.790904823314,74248300.0
2011-12-08,391.45,395.5,390.23,390.66,13441300.0,0.0,1.0,50.510898056721,51.033491330778,50.353474897622,50.408960109436,94089100.0
2011-12-07,389.93,390.94,386.7625,389.09,10883800.0,0.0,1.0,50.314764284729,50.445090014802,49.906044730266,50.206374568628,76186600.0
2011-12-06,392.51,394.63,389.38,390.95,10128500.0,0.0,1.0,50.64767555561,50.921230553388,50.243794827758,50.446380368566,70899500.0
2011-12-05,393.49,396.41,390.388,393.01,12757500.0,0.0,1.0,50.774130224394,51.150913523221,50.373862487079,50.712193243765,89302500.0
2011-12-02,389.83,393.6299,388.58,389.7,13537700.0,0.0,1.0,50.301860747098,50.79218227354,50.14056652671,50.285086148177,94763900.0
2011-12-01,382.54,389.0,380.75,387.93,13827900.0,0.0,1.0,49.361192853795,50.19476138476,49.130219530199,50.056693532108,96795300.0
2011-11-30,381.29,382.276,378.3,382.2,14497800.0,0.0,1.0,49.199898633407,49.327127514449,48.814082858239,49.317320825849,101484600.0
2011-11-29,375.84,378.83,370.2,373.2,13423400.0,0.0,1.0,48.496655832515,48.882471607683,47.768896310124,48.156002439055,93963800.0
2011-11-28,372.35,376.72,370.33,376.12,12371900.0,0.0,1.0,48.046322369191,48.610206963668,47.785670909044,48.532785737882,86603300.0
2011-11-25,368.42,371.15,363.32,363.57,9098600.0,0.0,1.0,47.539213340291,47.891479917619,46.881132921108,46.913391765186,63690200.0
2011-11-23,374.51,375.84,366.88,366.99,15295400.0,0.0,1.0,48.325038782022,48.496655832515,47.340498860773,47.354692752167,107067800.0
2011-11-22,371.02,377.93,370.94,376.51,14607900.0,0.0,1.0,47.874705318699,48.766339769004,47.864382488594,48.583109534643,102255300.0
2011-11-21,370.4,371.68,365.91,369.01,15999300.0,0.0,1.0,47.794703385386,47.959868667063,47.215334545752,47.615344212315,111995100.0
2011-11-18,378.92,379.99,374.88,374.94,13283500.0,0.0,1.0,48.894084791551,49.032152644203,48.372781871257,48.380523993835,92984500.0
2011-11-17,383.98,384.58,375.5,377.41,17139300.0,0.0,1.0,49.547003795682,49.624425021468,48.452783804569,48.699241373322,119975100.0
2011-11-16,389.25,391.14,384.32,384.77,12471800.0,0.0,1.0,50.227020228838,50.470897090065,49.590875823627,49.648941742967,87302600.0
2011-11-15,380.8,389.5,379.45,388.83,15386100.0,0.0,1.0,49.136671299015,50.259279072915,48.962473540996,50.172825370787,107702700.0
2011-11-14,383.5201,385.25,378.2,379.26,15460900.0,0.0,1.0,49.487660426117,49.710878723596,48.801179320607,48.937956819497,108226300.0
